url,title,content,topic_name,topic
https://lenta.ru/news/2026/04/18/perestrelka-v-rossiyskom-regione-popala-na-video/,Перестрелка в российском регионе попала на видео,"Один человек госпитализирован после перестрелки в сельском поселении Гази-Юрт в Ингушетии . Как уточняет со ссылкой на свидетелей Telegram -канал Mash Gor, жители российского региона повздорили в местном кафе. Сам конфликт попал на видео: на опубликованных кадрах видно, как одна группа мужчин подъезжает на двух автомобилях к другой. После этого начинается массовая драка, которая достаточно быстро перерастает в перестрелку с использованием пистолетов и автомата. «Предварительно, один из участников — серебряный призер Олимпийских игр по вольной борьбе», — заключили авторы. Ранее в правоохранительных органах республики сообщили , что в драке и последующей стрельбе участвовали несколько приезжих спортсменов. Там также уточнили, что один из них — призер Олимпийских игр.",Силовые структуры,2
https://lenta.ru/news/2026/04/18/poyavilis-kadry-zaderzhaniya-ustroivshego-strelbu-po-politseyskim-muzhchiny/,Появились кадры задержания устроившего стрельбу по полицейским мужчины,"Появились кадры задержания мужчины, устроившего стрельбу по полицейским в Оренбургской области. Видео опубликовано в Telegram -канале официального представителя МВД России Ирины Волк . На кадрах мужчина отвечает на вопросы сотрудников МВД. Он сообщает, что задержан за вооруженное сопротивление полицейским и добавляет, что оказал сопротивление, потому что они «домой ворвались». Также мужчина заявляет, что стрелял из охолощенного автомата Калашникова, который был переделан в боевой. Оружие он приобрел в магазине. Ранее в субботу, 18 апреля, в Оренбургской области блокировали устроившего стрельбу по полицейским мужчину. 16 апреля полицейские приехали в поселок Аккермановка Оренбургской области, чтобы блокировать находившегося в федеральном розыске мужчину. Тот открыл по ним огонь из огнестрельного оружия. Один полицейский не выжил, трое ранены.",Силовые структуры,2
https://lenta.ru/news/2026/04/18/pozhiznenno-osuzhdennyy-byvshiy-senator-poprosil-rabotu/,Пожизненно осужденный бывший сенатор попросил работу,"Бывший сенатор Совета Федерации от Карачаево-Черкесии Рауф Арашуков попросил найти ему работу в колонии «Черный дельфин». Об этом сообщает Telegram -канал 112 со ссылкой на адвоката пожизненно осужденного политика Дмитрия Трубникова. «Желания у Арашукова работать — хоть отбавляй. Просто отсутствует производственная необходимость в услугах Рауфа Раулевича», — отмечает издание. Ранее Арашуков потребовал возместить ему моральный вред за невыдачу продуктов. Свои страдания он оценил в 100 тысяч рублей, бывший сенатор надеется взыскать эту сумму с исправительной колонии в Оренбургской области. Арашукова задержали 30 января 2019 года на заседании Совета Федерации. Позже его вместе с отцом — бывшим советником гендиректора « Газпром межрегионгаза» Раулем Арашуковым — признали виновным в создании преступного сообщества, организации заказных убийств и масштабных хищениях. По решению суда оба получили пожизненный срок.",Силовые структуры,2
https://lenta.ru/news/2026/04/18/silovik-raspylil-gazovyy-ballonchik-v-litso-rabochego-v-rossiyskom-gorode/,Силовик распылил газовый баллончик в лицо рабочего в российском городе,"Силовик распылил служебный газовый баллончик в лицо рабочего в Казани . Об этом сообщает Telegram -канал «112». По данным источника, сотрудник одного из подразделений Росгвардии российского города попытался поставить машину на парковке на улице Саммера. Однако находившийся там рабочий резко дал ему понять, что места предназначены только для представителей хозяйственного управления при кабмине Татарстана . Силовику не понравилось его поведение, и он решил проучить оппонента. Мужчина вышел из автомобиля и несколько раз распылил баллончик в лицо рабочего. На угрозы вызвать полицию нападавший ответил словами «только попробуй». После этого рабочий замахнулся на силовика переносной лестницей, что сыграло с ним злую шутку. Когда мужчина обратился в полицию, он получил 200 часов обязательных работ после ответного иска, поданного росгвардейцем. Пострадавший предполагает, что этому могли поспособствовать связи нападавшего в госструктурах. В январе 2026 года посетитель торгового центра «Сити Молл» в Санкт-Петербурге распылил газовый баллончик в сторону охранников. Те в ответ уложили молодого человека лицом в пол, после чего он потерял сознание.",Силовые структуры,2
https://lenta.ru/news/2026/04/18/stali-izvestny-podrobnosti-o-strelyavshem-po-politseyskim-muzhchine-v-orenburgskoy-oblasti/,Стали известны подробности о стрелявшем по полицейским мужчине в Оренбургской области,"Мужчина, открывший стрельбу по полицейским в Оренбургской области, оказался военным, самовольно оставившим службу. Об этом сообщает ТАСС со ссылкой на заявление Следственного комитета (СК). В настоящее время мужчина заключен под стражу. Ранее в сети появились кадры задержания. На них мужчина сообщает, что устроил стрельбу по полицейским, потому что они «ворвались» к нему в дом. Оружием оказался охолощенный автомат Калашникова, который бывший военный переделал в боевой. 16 апреля полицейские приехали в поселок Аккермановка Оренбургской области, чтобы блокировать находившегося в федеральном розыске мужчину. Тот открыл по ним огонь. Один полицейский не выжил, трое ранены.",Силовые структуры,2
https://lenta.ru/news/2026/04/18/v-ingushetii-proizoshla-perestrelka-s-uchastiem-prizera-olimpiyskih-igr/,В Ингушетии произошла перестрелка с участием призера Олимпийских игр,"В сельском поселении Гази-Юрт Назрановского района Ингушетии произошла перестрелка. Об этом сообщает «Интерфакс» . Как сообщают правоохранительные органы республики, в драке и последующей стрельбе участвовали несколько приезжих спортсменов, в том числе серебряный призер Олимпийских игр по вольной борьбе. В ходе перестрелки получил ранение местный житель Угурчиев, его доставили в больницу. По словам источника, вооруженные люди въехали в село на двух автомобилях. У частного дома их уже ждали местные жители. Между ними сразу же вспыхнул конфликт, причиной которого, возможно, стала недавняя ссора в кафе. Олимпийский призер, участвовавший в перестрелке, не назывался официально. Раненый Угурчиев находится в больнице. Ранее в Республике Тыва вооруженный мужчина в маске напал на полицейских. Инцидент произошел в Барун-Хемчикском районе у села Бижиктиг-Хая. Неизвестный в самодельной маске на лице, рюкзаком на спине, с проводами на шее и саперной лопатой в руках открыл стрельбу из пистолета по прибывшим сотрудникам полиции.",Силовые структуры,2
https://lenta.ru/news/2026/04/18/v-orenburgskoy-oblasti-zaderzhali-rasstrelyavshego-politseyskih-muzhchinu/,В Оренбургской области задержали устроившего стрельбу по полицейским мужчину,"В Оренбургской области блокировали устроившего стрельбу по полицейским мужчину. Об этом сообщила официальный представитель МВД России Ирина Волк . 16 апреля полицейские приехали в поселок Аккермановка, чтобы блокировать находившегося в федеральном розыске мужчину. Заметив стражей порядка, злоумышленник открыл по ним огонь из огнестрельного оружия. Один полицейский не выжил, трое ранены. «Сегодня нарядом Госавтоинспекции злоумышленник был обнаружен и блокирован в районе села Белошапка. В настоящее время ожидается прибытие сотрудников Росгвардии и следственно-оперативной группы», — сообщила Волк. Как стало известно ранее, стрелявший в полицейских мужчина привлекался к ответственности за выращивание и хранение конопли. У него дома обнаружили 885 граммов марихуаны и 48 граммов гашишного масла. По данным канала 112, злоумышленник должен микрофинансовым организациям более 170 тысяч рублей. Эти деньги с него должны были взыскать судебные приставы.",Силовые структуры,2
https://lenta.ru/news/2026/04/19/akter-bengraf-i-ego-zhena-zarezali-drug-druga-v-podmoskovnyh-mytischah/,Актер Бенграф и его жена зарезали друг друга в подмосковных Мытищах,"Актер театра «ФЭСТ» Владислав Бенграф и его жена зарезали друг друга в подмосковных Мытищах во время семейной ссоры. Об этом сообщил Telegram -канал Mash. По данным управления Следственного комитета (СК) по Московской области, конфликт произошел в ночь на воскресенье, 19 апреля, в квартире супругов и быстро перерос в драку с применением ножей. 28-летний актер нанес 23-летней супруге несколько ранений в шею и грудь, в ответ получил смертельный удар. Когда спасатели вскрыли дверь, медики уже не смогли помочь — оба скончались на месте. СК возбудил уголовные дела по статье «убийство» и провел осмотр квартиры. Известно, что супруги работали в театре «ФЭСТ»: он был актером, а она руководила гримерным цехом. По предварительной информации, причиной конфликта могло стать намерение женщины подать на развод. Ранее в подмосковных Люберцах мужчина напал на семейную пару из-за квартиры. После нападения потерпевшие успели добежать до ближайшего супермаркета. Женщины не стало в магазине, ее мужа госпитализировали.",Силовые структуры,2
https://lenta.ru/news/2026/04/19/kriminalist-obzakolovshie-drug-druga-nozhami-rossiyskiy-akter-i-ego-supruga-udivili-kriminalista/,Заколовшие друг друга ножами российский актер и его супруга удивили криминалиста,"Заколовшие друг друга ножами в городе Мытищи актер Владислав Бенграф и его супруга Евгения — это редкий случай в криминалистике. Об этом в интервью Aif.ru рассказал российский криминалист Михаил Игнатов . По словам специалиста, одновременная расправа — это случай из ряда вон выходящий. Обычно в ходе домашней разборки по вине агрессора с жизнью расстается один из членов семьи, а второй зачастую сводит счеты с жизнью, когда осознает, что сделал. Криминалист объяснил случившееся возможным состоянием агонии или эффектом запрещенных веществ, которые могли притупить болевой порог. Игнатов полагает, что женщина могла и не почувствовать сразу последствия первого ножевого удара, что позволило ей схватить нож и ударить противника. Он отметил, что, скорее всего, Евгения била супруга в ответ не глядя и случайно попала ему в шею, но ранение оказалось несовместимым с жизнью. Игнатов полагает, что возбужденные уголовные дела будут прекращены в связи с уходом из жизни обвиняемого лица. Ранее стало известно, что актер театра «ФЭСТ» Владислав Бенграф и его жена закололи друг друга ножами во время семейной ссоры. Расправе предшествовали сложные отношения между супругами.",Силовые структуры,2
https://lenta.ru/news/2026/04/19/opublikovano-video-iz-podmoskovnoy-kvartiry-s-naydennymi-tam-telami-aktera-i-ego-zheny/,Опубликовано видео из подмосковной квартиры с найденными там телами актера и его жены,"Опубликовано видео из квартиры, в которой были найдены тела актера Владислава Бенграфа и его жены. Кадры разместило управление Следственного комитета (СК) по Московской области в своем Telegram -аккаунте. Ведомство сообщает, что сотрудники оперативно-следственной группы приехали в дом на улице Воровского в подмосковных Мытищах после сообщения соседей. Они пожаловались на крики и шум среди ночи, доносившиеся из квартиры на 16-м этаже. «После ее вскрытия сотрудниками МЧС в помещении обнаружены тела супругов с колото-резаными ранами шеи и груди», — рассказали в СК. С места преступления были изъяты ножи, и проведен опрос свидетелей. Ранее сообщалось, что 28-летний актер театра «ФЭСТ» Владислав Бенграф и его 23-летняя жена зарезали друг друга во время ссоры. По одной из версий, конфликт возник из-за желания женщины развестись.",Силовые структуры,2
https://lenta.ru/news/2026/04/19/poyavilis-podrobnosti-smertelnoy-ssory-suprugov-v-mytischah/,Появились подробности смертельной ссоры супругов в Мытищах,"Соседка зарезавших друг друга супругов рассказала, что происходило в квартире до приезда полиции. Подробности смертельной ссоры в подмосковных Мытищах она раскрыла в интервью РЕН ТВ. По словам очевидца, ночью из квартиры, где жили актер театра «ФЭСТ» Владислав Бенграф и его жена Евгения, доносились громкие крики, звуки падения и стук в дверь. Позже соседи пытались достучаться до жильцов, после чего вызвали полицию. Дверь удалось вскрыть примерно через 40 минут. «Леденящий душу крик. Не так, как друг на друга кричат, а когда боится человек… Я проснулась от грохота, топота и крика», — рассказала женщина. Она добавила, что особенно отчетливо слышался женский визг, который звучал как крик ужаса. По ее словам, после этого соседи вызвали полицию. Ранее сообщалось, что в ночь на воскресенье, 19 апреля, между супругами, проживающими в подмосковных Мытищах, произошла ссора. По предварительным данным, причиной конфликта стало намерение женщины подать на развод. После вскрытия квартиры внутри обнаружили тела обоих супругов с ножевыми ранениями.",Силовые структуры,2
https://lenta.ru/news/2026/04/19/raskryta-reaktsiya-detey-chekalina-na-ego-semiletniy-prigovor/,Раскрыта реакция детей Чекалина на его семилетний приговор,"Дети Артема Чекалина плакали после того, как суд приговорил его к семи годам колонии по делу о выводе из страны более 250 миллионов рублей. Об этом сообщает Telegram -канал «112» со ссылкой на брата Чекалина Аркадия. По его словам, трое детей привязаны к отцу, новость о суровом приговоре стала для них ударом. 13 апреля суд приговорил Чекалина к семи годам лишения свободы и штрафу в размере 194 миллионов рублей. В своем последнем слове он сказал, что никаких документов в банк не предоставлял и искренне не считает себя виновным. Также Чекалин просил назначить ему условное наказание, потому что надо растить троих детей, мать которых — блогерша Валерия Чекалина — смертельно больна .",Силовые структуры,2
https://lenta.ru/news/2026/04/19/sluchai-verbovki-v-eskort-cherez-kadrovye-servisy-uchastilis-v-rossii/,Случаи вербовки в эскорт через кадровые сервисы участились в России,"В России девушек стали вербовать в эскорт через сервисы по подбору персонала. Об этом сообщает Telegram -канал Shot. По данным источника, на крупных площадках с вакансиями стали появляться предложения о работе личными помощниками, за которыми скрывается оказание интимных услуг и сопровождение. В Москве 33-летняя женщина откликнулась на вакансию ассистента руководителя, после чего с ней связался рекрутер. Он заявил, что руководителю понравилась ее кандидатура, предложил оформление по трудовому договору и зарплату 400 тысяч рублей. Однако, когда кандидатка уже хотела согласиться, вскрылось: в обязанности входили не только рабочие задачи, но и служебный роман. По словам рекрутера, сам работодатель свободен, симпатичен и доброжелателен. Ранее сообщалось , что директор украл деньги у компании и потратил около 20 миллионов рублей на эскортниц.",Силовые структуры,2
https://lenta.ru/news/2026/04/19/u-zakolovshih-drug-druga-rossiyskogo-aktera-i-ego-zheny-byli-slozhnye-otnosheniya/,У заколовших друг друга российского актера и его жены были сложные отношения,"В последнее время взаимоотношения пары Владислава и Евгении Бенграф были натянутыми. Об этом сообщает Telegram -канал Shot. По данным издания, за два дня перед расправой Евгения выгнала актера театра и тот жил у тещи. Отношения не ладились — пара часто скандалила, женщина думала разводиться, но Владислав каждый раз умолял о прощении. В день трагедии Евгения уехала на праздник к своей подруге, а ее муж ездил в театр обсудить новую роль. После этого он встретился с друзьями, а затем выехал к своей супруге в Мытищи, где произошел новый скандал, после чего влюбленные взялись за ножи и закололи друг друга. 28-летний актер нанес 23-летней супруге несколько ранений в шею и грудь, в ответ получил один несовместимый с жизнью колотый удар ножом. Когда спасатели вскрыли дверь, спасать уже было некого. Супруги Бенграф работали в театре «ФЭСТ»: Владислав был актером, а Евгения руководила гримерным цехом.",Силовые структуры,2
https://lenta.ru/news/2026/04/16/barselona-snova-pozhalovalas-na-sudeystvo/,«Барселона» снова пожаловалась на судейство,"«Барселона» снова пожаловалась в Союз европейских футбольных ассоциаций (УЕФА) на судейство. Об этом сообщается на сайте клуба. По мнению каталонцев, в двух матчах четвертьфинального противостояния Лиги чемпионов с «Атлетико» судьи допустили ряд ошибок. В «Барселоне» считают, что это стало следствием недостаточного применения системы VAR. Сначала сине-гранатовые подали жалобу на судейство 9 апреля, после первого матча с мадридцами. Он завершился для них домашним поражением со счетом 0:2. В следующей жалобе речь идет об эпизодах во второй игре, в которой «Барселона» одержала победу со счетом 2:1. В каталонском клубе считают, что ошибки судей не только оказали влияние на ход встреч, но и нанесли «Барселоне» финансовый ущерб. «Атлетико» прошел в полуфинал, обыграв каталонцев с общим счетом 3:2. В полуфинале команда Диего Симеоне встретится с «Арсеналом». Первый матч состоится 29 апреля в 22:00 по московскому времени на стадионе «Атлетико». Ответная игра пройдет 5 мая в Лондоне , начало в 22:00 мск.",Спорт,4
https://lenta.ru/news/2026/04/16/fetisov-poprosil-ovechkina-ne-uhodit-iz-nhl/,Фетисов попросил Овечкина не уходить из НХЛ,"Двукратный олимпийский чемпион, трехкратный обладатель Кубка Стэнли Вячеслав Фетисов попросил российского капитана «Вашингтон Кэпиталз» Александра Овечкина не уходить из Национальной хоккейной лиги (НХЛ). Его слова приводит РИА Новости . Фетисов заявил, что Овечкин должен сыграть еще один сезон за океаном. «Информацию, которая всех интересует, должен объявить сам Саша. Но я рад тому, что он отдал такой пас мировой прессе для обсуждения. Я считаю, что он должен сыграть в ""Вашингтоне"" еще один сезон», — сказал Фетисов. Ранее Овечкин заявил , что хотел бы сыграть еще два сезона за «Вашингтон». В ночь с 14 на 15 апреля 40-летний нападающий провел последнюю игру по действующему контракту с клубом. Овечкин в текущем сезоне провел 82 матча, в которых забросил 32 шайбы и сделал столько же результативных передач. К текущему моменту игрок забил 1006 голов в НХЛ, это на десять меньше, чем у обладателя абсолютного рекорда по этому показателю Уэйна Гретцки .",Спорт,4
https://lenta.ru/news/2026/04/16/messi-priobrel-futbolnyy-klub-v-ispanii/,Месси приобрел футбольный клуб в Испании,"Аргентинский нападающий «Интер Майами» Лионель Месси приобрел футбольный клуб в Испании . Об этом сообщает журналист Фабрицио Романо на своей странице в Х . Месси купил клуб «Корнелья», который выступает в третьем дивизионе испанского футбола. Он стал владельцем 100 процентов акций команды. Ранее 38-летний футболист вошел в список двадцати претендентов на «Золотой мяч»-2026. Он занимает в нем 14-ю позицию. Отмечается, что там присутствует многолетний соперник аргентинца Криштиану Роналду . Португалец из «Аль-Насра» идет на 18-й позиции. В текущем сезоне Месси провел шесть матчей в составе «Интер Майами». В них он забил пять мячей.",Спорт,4
https://lenta.ru/news/2026/04/16/nazval-favorit-ligi-chempionov/,Назван фаворит Лиги чемпионов,"Букмекеры назвали фаворита Лиги чемпионов. Об этом сообщает Betonemobile . Аналитики считают, что победу в турнире одержит «Бавария». Коэффициент на этот исход равен 2,85. Успех «Арсенала» можно взять за 3,10. Ставки на победу ПСЖ принимаются с котировкой 3,60, а на «Атлетико» можно поставить с коэффициентом 8,00. В полуфинале Лиги чемпионов «Арсенал» сыграет с «Атлетико». В другой паре встретятся «Бавария» и ПСЖ. Первые матчи в этих противостояниях пройдут 28 и 29 апреля. «Атлетико» примет канониров в Мадриде , а ПСЖ и «Бавария» сыграют в Париже. Ответные поединки между этими командами состоятся 5 и 6 мая в Мюнхене и Лондоне соответственно. Ранее букмекеры оценили шансы «Атлетико» на выход в финал Лиги чемпионов. Успех мадридской команды оценивается коэффициентом 2,60, «Арсенала» — в 1,50.",Спорт,4
https://lenta.ru/news/2026/04/16/opredelilis-vse-polufinalisty-ligi-evropy/,Определились все полуфиналисты Лиги Европы,"Определились все полуфиналисты футбольной Лиги Европы. Об этом сообщает корреспондент «Ленты.ру». В 1/2 финала турнира сыграют «Астон Вилла» с «Ноттингем Форест», а также «Брага» и «Фрайбург». Первые матчи полуфинальной стадии пройдут 30 апреля в Браге и Ноттингеме , ответные игры состоятся 7 мая во Фрайбурге и Бирнингеме. Днем ранее стали известны полуфинальные пары Лиги чемпионов. «Арсенал» сыграет с «Атлетико», а Бавария — с ПСЖ. Первые матчи в этих противостояниях пройдут 28 и 29 апреля. «Атлетико» примет у себя канониров, а ПСЖ и «Бавария» сыграют в Париже. Ответные поединки между этими командами состоятся 5 и 6 мая в Мюнхене и Лондоне , соответственно.",Спорт,4
https://lenta.ru/news/2026/04/16/sostoyanie-tarasovoy-v-reanimatsii-opisali-odnoy-frazoy/,Состояние Тарасовой в реанимации описали одной фразой,"Состояние заслуженного тренера СССР по фигурному катанию Татьяны Тарасовой в реанимации описали одной фразой. Об этом сообщает «РИА Новости» со ссылкой на источник, знакомый с ситуацией. «Татьяна Анатольевна продолжает находиться в реанимации, но ее состояние значительно улучшилось. Уже шутит и интересуется, что происходит в мире фигурного катания», — отмечается в сообщении агентства. Ранее стало известно о попадании Тарасовой в реанимацию. Ее госпитализировали после сильной простуды. «Критический момент уже миновал, она в сознании, но находится под наблюдением врачей в том же отделении», — говорилось в материале. Тарасовой было присвоено звание заслуженного тренера СССР в 1975 году. В 2008 году она вошла в Зал славы мирового фигурного катания. Среди ее учеников были олимпийские чемпионы Ирина Роднина и Алексей Ягудин .",Спорт,4
https://lenta.ru/news/2026/04/17/agent-prizval-posadit-glavnogo-trenera-sbornoy-rossii-po-futbolu-na-detektor-lzhi/,Агент призвал посадить главного тренера сборной России по футболу на детектор лжи,"Агент Дмитрий Селюк призвал посадить главного тренера сборной России по футболу Валерия Карпина на детектор лжи. Его слова приводит «Советский спорт» . «Посадите Карпина на детектор лжи — он участник продажи и откатов со всех футболистов, которые пришли в ""Динамо"" . Когда в ""Ростове"" пошли проверки — Карпин оттуда уехал. Это не из-за транспортных сложностей, а из-за проверок», — сказал Селюк. Также функционер раскритиковал инициативу о новом лимите на легионеров в Российской премьер-лиге (РПЛ). «Какая разница, 8-3 или 7-4? 16 команд и так играют с пятью россиянами в основе. Зачем менять? Это уже проходили — все ради откатов и коррупции», — заявил Селюк. Ранее Минспорт РФ подготовил проект нового лимита на легионеров в РПЛ, который может вступить в силу с начала следующего сезоне. Согласно ему, командам будет разрешено выпускать в стартовом составе семерых иностранцев вместо восьми. Также количество иностранцев сократится и в заявке на сезон — с 13 до 12.",Спорт,4
https://lenta.ru/news/2026/04/17/amerikanskiy-basketbolist-nazval-nespravedlivym-otstranenie-rossiyskih-klubov/,Американский баскетболист назвал несправедливым отстранение российских клубов,"Американский баскетболист казанского УНИКСа Маркус Бингэм назвал несправедливым отстранение российских клубов. Его слова приводит сайт Единой лиги ВТБ. «Отстранение российских команд несправедливо. Если израильским клубам дали играть в Евролиге и Еврокубке, почему не дают российским? Ведь топ-клубы России входили в число лучших в Европе и сейчас могли бы на равных конкурировать с лидерами», — сказал Бингэм. 25-летний Бингэм выступает за УНИКС на позиции центрового. В текущем сезоне он провел 38 матчей, в которых набирал в среднем по 15,9 очка за игру. Ранее букмекеры назвали фаворита Единой лиги ВТБ. Они считают, что в турнире выиграет ЦСКА . Поставить на победу красно-синих можно с коэффициентом 1,57.",Спорт,4
https://lenta.ru/news/2026/04/17/bukmekery-opredelili-favorita-v-matche-apl-chelsi-manchester-yunayted/,Букмекеры определили фаворита в матче АПЛ «Челси» — «Манчестер Юнайтед»,"Букмекеры определили фаворита в матче 33-го тура Английской премьер-лиги (АПЛ) «Челси» — «Манчестер Юнайтед» . Об этом сообщает Betonemobile . Матч между этими командами пройдет 18 апреля в Лондоне и начнется в 22:00 по московскому времени. Аналитики считают «Челси» фаворитом в этой игре. На победу «синих» можно поставить с коэффициентом 2,15. За ничью букмекеры дают коэффициент 3,65, а победу «МЮ» можно взять за 3,30. Отмечается, что «Юнайтед» сыграет в этом матче без четырех основных защитников. Команде не смогут помочь Лени Йоро, Харри Макгуайр, Лисандро Мартинес и Матейс де Лигт. Ранее букмекеры предсказали победителя чемпионата Англии по футболу. Им станет «Арсенал». Коэффициент на этот исход чемпионской гонки равен 1,65.",Спорт,4
https://lenta.ru/news/2026/04/17/bukmekery-otsenili-vystuplenie-safonova-v-lige-chempionov/,Букмекеры оценили выступление Сафонова в Лиге чемпионов,"Букмекеры оценили выступление российского вратаря ПСЖ Матвея Сафонова в Лиге чемпионов. Об этом сообщает Betonemobile . Аналитики считают, что Сафонова с вероятностью 12,8 процента признают лучшим вратарем турнира. Поставить на этот исход можно с коэффициентом 7,80. Российский голкипер не пропустил ни одного мяча в четвертьфинальном противостоянии своей команды с «Ливерпулем». По итогам двух матчей ПСЖ прошел мерсисайдцев с общим счетом 4:0. В полуфинале подопечные Луиса Энрике сыграют с «Баварией». После противостояния в 1/8 финала с «Челси» Сафонова включили в команду недели Лиги чемпионов. Во втором матче 27-летний россиянин сделал девять сейвов, а также выполнил результативную передачу на нападающего парижан Хвичу Кварацхелию.",Спорт,4
https://lenta.ru/news/2026/04/17/evseeva-snova-oshtrafovali-za-mat/,Евсеева снова оштрафовали за мат,"Главного тренера махачкалинского «Динамо» Вадима Евсеева снова оштрафовали за мат во время флеш-интервью. Об этом сообщает сайт Российского футбольного союза (РФС). Наставник дагестанского клуба употребил семь матерных слов в интервью после выездного матча 24-го тура с «Локомотивом» (1:1). Он заявил, что его команда «кардинально меняется» и хочет больше играть в атаке, а также отметил, что у «Локомотива» в матче было немного опасных моментов. За это ему вынесли штраф в 100 тысяч рублей. Туром ранее Евсеева оштрафовали на ту же сумму за использование нецензурных выражений во флеш-интервью во время матча с «Балтикой». Тогда наставник махачкалинцев выругался 12 раз за 37 секунд разговора. Махачкалинское «Динамо» занимает 11-е место в турнирной таблице Российской премьер-лиги (РПЛ), в его активе 23 очка после 24 матчей. В 25-м туре команда Евсеева сыграет у себя дома с «Зенитом» . Матч пройдет 19 апреля, начало в 14:30 мск.",Спорт,4
